data,valor
2019-07-24,1.4991095890410957
2019-07-25,1.4890821917808212
2019-07-26,1.511013698630137
2019-07-29,1.5043698630136992
2019-07-30,1.5131917808219182
2019-07-31,1.506246575342466
2019-08-01,1.5434520547945212
2019-08-02,1.5389041095890414
2019-08-05,1.4929863013698625
2019-08-06,1.4115616438356167
2019-08-07,1.4640753424657529
2019-08-08,1.420684931506849
2019-08-09,1.435294520547946
2019-08-12,1.5127739726027398
2019-08-13,1.477404109589041
2019-08-14,1.4440136986301377
2019-08-15,1.412561643835617
2019-08-16,1.4249041095890407
2019-08-19,1.4430410958904103
2019-08-20,1.4516164383561643
2019-08-21,1.462993150684932
2019-08-22,1.471472602739726
2019-08-23,1.4671575342465752
2019-08-26,1.4324315068493148
2019-08-27,1.4018150684931507
2019-08-28,1.4431438356164383
2019-08-29,1.451773972602739
2019-08-30,1.488068493150685
2019-09-02,1.506397260273972
2019-09-03,1.4813835616438356
2019-09-04,1.4631643835616437
2019-09-05,1.4550547945205476
2019-09-06,1.5099315068493144
2019-09-09,1.5382191780821914
2019-09-10,1.5596849315068493
2019-09-11,1.548013698630137
2019-09-12,1.4902328767123283
2019-09-13,1.541643835616438
2019-09-16,1.5755479452054795
2019-09-17,1.5709041095890406
2019-09-18,1.541979452054795
2019-09-19,1.6260753424657537
2019-09-20,1.6700616438356164
2019-09-23,1.6420890410958906
2019-09-24,1.6303767123287667
2019-09-25,1.6440616438356157
2019-09-26,1.634280821917808
2019-09-27,1.6225958904109588
2019-09-30,1.6101027397260275
2019-10-01,1.630924657534246
2019-10-02,1.606678082191781
2019-10-03,1.6437260273972605
2019-10-04,1.652027397260274
2019-10-07,1.6404863013698634
2019-10-08,1.6487465753424653
2019-10-09,1.697006849315068
2019-10-10,1.7561164383561634
2019-10-11,1.7631849315068493
2019-10-14,1.6899931506849315
2019-10-15,1.6964589041095888
2019-10-16,1.7051027397260272
2019-10-17,1.7674589041095894
2019-10-18,1.6761849315068496
2019-10-21,1.7243493150684932
2019-10-22,1.6750068493150687
2019-10-23,1.6636780821917814
2019-10-24,1.688541095890411
2019-10-25,1.7228972602739727
2019-10-28,1.7424178082191784
2019-10-29,1.7121712328767122
2019-10-30,1.7369863013698623
2019-10-31,1.6570547945205485
2019-11-01,1.6124520547945203
2019-11-04,1.5173150684931498
2019-11-05,1.4371917808219186
2019-11-06,1.4889452054794523
2019-11-07,1.5113493150684931
2019-11-08,1.6358561643835614
2019-11-11,1.6353630136986297
2019-11-12,1.6323219178082198
2019-11-13,1.6313698630136981
2019-11-14,1.5697260273972606
2019-11-18,1.5231506849315073
2019-11-19,1.5038904109589035
2019-11-21,1.5633356164383567
2019-11-22,1.5360068493150685
2019-11-25,1.582431506849315
2019-11-26,1.6065000000000005
2019-11-27,1.610513698630137
2019-11-28,1.608527397260274
2019-11-29,1.631952054794521
2019-12-02,1.607239726027398
2019-12-03,1.5069794520547948
2019-12-04,1.5042671232876712
2019-12-05,1.5297260273972597
2019-12-06,1.5282808219178081
2019-12-09,1.569917808219178
2019-12-10,1.607602739726027
2019-12-11,1.5850479452054804
2019-12-12,1.624541095890411
2019-12-13,1.59472602739726
2019-12-16,1.6098356164383558
2019-12-17,1.5903630136986298
2019-12-18,1.5707876712328765
2019-12-19,1.6190342465753433
2019-12-20,1.6379109589041088
2019-12-23,1.6301712328767124
2019-12-26,1.5730890410958898
2019-12-27,1.5313767123287674
2019-12-30,1.5252054794520546
2020-01-02,1.4893082191780822
2020-01-03,1.4578424657534246
2020-01-06,1.5137123287671228
2020-01-07,1.54208904109589
2020-01-08,1.5806506849315065
2020-01-09,1.649006849315068
2020-01-10,1.5682397260273975
2020-01-13,1.6040890410958903
2020-01-14,1.6815068493150687
2020-01-15,1.7098424657534244
2020-01-16,1.7091438356164383
2020-01-17,1.7368561643835614
2020-01-20,1.6518698630136992
2020-01-21,1.7003493150684923
2020-01-22,1.739109589041096
2020-01-23,1.7276027397260272
2020-01-24,1.7060958904109587
2020-01-27,1.7408767123287667
2020-01-28,1.7500684931506854
2020-01-29,1.6500684931506857
2020-01-30,1.6697876712328767
2020-01-31,1.6687808219178084
2020-02-03,1.6354794520547946
2020-02-04,1.6341095890410955
2020-02-05,1.611794520547945
2020-02-06,1.412342465753425
2020-02-07,1.5069999999999997
2020-02-10,1.6614315068493148
2020-02-11,1.5989657534246575
2020-02-12,1.6608767123287667
2020-02-13,1.7050342465753427
2020-02-14,1.6660068493150675
2020-02-17,1.6888493150684933
2020-02-18,1.734486301369862
2020-02-19,1.7762191780821919
2020-02-20,1.8205821917808214
2020-02-21,1.897739726027397
2020-02-26,1.953972602739726
2020-02-27,2.0487328767123287
2020-02-28,2.072568493150685
2020-03-02,2.3121780821917817
2020-03-03,2.1490684931506845
2020-03-04,2.3693835616438363
2020-03-05,2.3388835616438346
2020-03-06,2.3060410958904116
2020-03-09,2.4336986301369867
2020-03-10,2.5833356164383563
2020-03-11,2.5376575342465753
2020-03-12,2.7423013698630143
2020-03-13,2.790554794520548
2020-03-16,3.1513013698630132
2020-03-17,3.0879726027397254
2020-03-18,3.2422671232876716
2020-03-19,2.591267123287671
2020-03-20,3.367458904109588
2020-03-23,3.734582191780823
2020-03-24,3.8164041095890404
2020-03-25,4.173089041095891
2020-03-26,3.8831575342465747
2020-03-27,3.290705479452055
2020-03-30,3.210253424657534
2020-03-31,3.366787671232877
2020-04-01,3.473787671232876
2020-04-02,3.335445205479453
2020-04-03,3.6668835616438367
2020-04-06,3.4986438356164395
2020-04-07,3.4406712328767126
2020-04-08,3.611438356164383
2020-04-09,3.557198630136986
2020-04-13,3.597157534246575
2020-04-14,3.691438356164383
2020-04-15,3.6001506849315064
2020-04-16,3.3841986301369857
2020-04-17,3.2415753424657536
2020-04-20,3.2104999999999997
2020-04-22,3.512705479452055
2020-04-23,3.63068493150685
2020-04-24,3.6695
2020-04-27,3.771239726027397
2020-04-28,3.9298972602739717
2020-04-29,3.6956027397260263
2020-04-30,3.6460547945205475
2020-05-04,3.7125821917808226
2020-05-05,3.5416164383561637
2020-05-06,3.8236575342465757
2020-05-07,3.95322602739726
2020-05-08,4.146232876712329
2020-05-11,4.216376712328767
2020-05-12,4.181931506849315
2020-05-13,4.317020547945205
2020-05-14,4.248157534246575
2020-05-15,4.137294520547946
2020-05-18,4.17445205479452
2020-05-19,4.137958904109589
2020-05-20,4.076630136986301
2020-05-21,3.9292945205479457
2020-05-22,3.7968219178082196
2020-05-25,3.5210890410958906
2020-05-26,3.492315068493151
2020-05-27,3.508698630136986
2020-05-28,3.542157534246576
2020-05-29,3.487561643835616
2020-06-01,3.5081369863013703
2020-06-02,3.4514383561643833
2020-06-03,3.4367397260273975
2020-06-04,3.3832739726027405
2020-06-05,3.4529657534246567
2020-06-08,3.3739794520547948
2020-06-09,3.3083082191780817
2020-06-10,3.276054794520548
2020-06-12,3.278767123287671
2020-06-15,3.2923835616438355
2020-06-16,3.2807671232876707
2020-06-17,3.364691780821918
2020-06-18,3.3464383561643833
2020-06-19,3.409904109589041
2020-06-22,3.511849315068493
2020-06-23,3.5289178082191777
2020-06-24,3.518869863013699
2020-06-25,3.568986301369864
2020-06-26,3.491109589041096
2020-06-29,3.535760273972603
2020-06-30,3.4727876712328767
2020-07-01,3.3426849315068496
2020-07-02,3.3249999999999997
2020-07-03,3.264828767123288
2020-07-06,3.1292602739726028
2020-07-07,3.0863013698630137
2020-07-08,3.131143835616438
2020-07-09,2.956397260273972
2020-07-10,2.958958904109589
2020-07-13,2.964020547945205
2020-07-14,3.0301164383561647
2020-07-15,2.9665205479452057
2020-07-16,2.9554863013698633
2020-07-17,3.0059589041095887
2020-07-20,2.9413904109589044
2020-07-21,2.998828767123288
2020-07-22,2.9951712328767126
2020-07-23,3.0941917808219177
2020-07-24,3.2405410958904115
2020-07-27,3.334623287671233
2020-07-28,3.300890410958905
2020-07-29,3.2712945205479453
2020-07-30,3.287890410958904
2020-07-31,3.2529794520547948
2020-08-03,3.1657876712328767
2020-08-04,3.2011027397260277
2020-08-05,3.161164383561644
2020-08-06,3.386780821917808
2020-08-07,3.3672534246575343
2020-08-10,3.3154589041095885
2020-08-11,3.3826027397260274
2020-08-12,3.458486301369863
2020-08-13,3.444554794520548
2020-08-14,3.627479452054795
2020-08-17,3.57645205479452
2020-08-18,3.5780890410958905
2020-08-19,3.5590205479452055
2020-08-20,3.7228150684931514
2020-08-21,3.5584589041095884
2020-08-24,3.4859246575342464
2020-08-25,3.504095890410959
2020-08-26,3.5013013698630138
2020-08-27,3.506232876712329
2020-08-28,3.4361849315068493
2020-08-31,3.375753424657534
2020-09-01,3.3828561643835617
2020-09-02,3.361739726027397
2020-09-03,3.362130136986301
2020-09-04,3.347643835616439
2020-09-08,3.347815068493151
2020-09-09,3.3315068493150695
2020-09-10,3.3097945205479444
2020-09-11,3.4849178082191785
2020-09-14,3.4349589041095894
2020-09-15,3.4460273972602735
2020-09-16,3.4511712328767126
2020-09-17,3.48841095890411
2020-09-18,3.475698630136986
2020-09-21,3.4884589041095895
2020-09-22,3.4338150684931508
